id,title,description,thumbnails
d0yGdNEWdn0,How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity,"Never miss a talk! SUBSCRIBE to the TEDx channel: http://bit.ly/1FAg8hB Chris Lonsdale is Managing Director of Chris Lonsdale & Associates, a company ...","{'default': {'url': 'https://i.ytimg.com/vi/d0yGdNEWdn0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/d0yGdNEWdn0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/d0yGdNEWdn0/hqdefault.jpg', 'width': 480, 'height': 360}}"
jCyEX6u-Yhs,Terminator: Dark Fate - Official Teaser Trailer (2019) - Paramount Pictures,Welcome to the day after Judgment Day. Producer James Cameron returns with director Tim Miller for Terminator: Dark Fate. Watch the official trailer now.,"{'default': {'url': 'https://i.ytimg.com/vi/jCyEX6u-Yhs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jCyEX6u-Yhs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jCyEX6u-Yhs/hqdefault.jpg', 'width': 480, 'height': 360}}"
X7mL8mcPiQ4,Amazing Glass Blowing Art || Compilation || 2017,"Amazing Glass Blowing || Compilation || 2017 -- Don't forget like, comment & subscribe! THANK YOU SO MUCH! -- Don't forget to Subscribe my channel ...","{'default': {'url': 'https://i.ytimg.com/vi/X7mL8mcPiQ4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/X7mL8mcPiQ4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/X7mL8mcPiQ4/hqdefault.jpg', 'width': 480, 'height': 360}}"
kFtlY4HkfvY,Brendan Murray: Simon STOPS Him But What He Does After... WOW! | The X Factor UK 2018,"Full Segment | The X Factor Season 15 | Audition Day 2 | Audition: Brendan Murray For more HD videos, news, analysis and recaps of The X Factor UK 2018 ...","{'default': {'url': 'https://i.ytimg.com/vi/kFtlY4HkfvY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kFtlY4HkfvY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kFtlY4HkfvY/hqdefault.jpg', 'width': 480, 'height': 360}}"
Pl9JS8-gnWQ,Toy Story 4 | Official Trailer 2,"Watch the final trailer for Toy Story 4, and see the film in theaters June 21. Woody has always been confident about his place in the world and that his priority is ...","{'default': {'url': 'https://i.ytimg.com/vi/Pl9JS8-gnWQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Pl9JS8-gnWQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Pl9JS8-gnWQ/hqdefault.jpg', 'width': 480, 'height': 360}}"
vVsXO9brK7M,How to know your life purpose in 5 minutes | Adam Leipzig | TEDxMalibu,"Never miss a talk! SUBSCRIBE to the TEDx channel: http://bit.ly/1FAg8hB Adam Leipzig has overseen more than 25 movies as a producer, executive and ...","{'default': {'url': 'https://i.ytimg.com/vi/vVsXO9brK7M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vVsXO9brK7M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vVsXO9brK7M/hqdefault.jpg', 'width': 480, 'height': 360}}"
hTDb0ebFh8E,Joyner Lucas ft. Logic - ISIS (ADHD),Written and Distributed on Tully: https://bit.ly/2BFcGEV Get ADHD Merch: https://bit.ly/2LphKWy.,"{'default': {'url': 'https://i.ytimg.com/vi/hTDb0ebFh8E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hTDb0ebFh8E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hTDb0ebFh8E/hqdefault.jpg', 'width': 480, 'height': 360}}"
FPg89qonG0E,Laying in a Box of Snakes | Overtime 9 | Dude Perfect,"A Grappling Gun, a new Absurd Recurd and a box full of snakes make this our best Overtime yet! Click HERE to get your DP TOUR TICKETS: ...","{'default': {'url': 'https://i.ytimg.com/vi/FPg89qonG0E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FPg89qonG0E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FPg89qonG0E/hqdefault.jpg', 'width': 480, 'height': 360}}"
9AThycGCakk,Life Lessons From 100-Year-Olds,"We asked three centenarians what their most valuable life lessons were, and also their regrets. The conversations that followed were remarkable. They talked ...","{'default': {'url': 'https://i.ytimg.com/vi/9AThycGCakk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9AThycGCakk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9AThycGCakk/hqdefault.jpg', 'width': 480, 'height': 360}}"
a2-6F2zOk30,Your Ears Can Indicate Your Health: Don&#39;t Ignore These 8 Factors,"It is a normal hygienic procedure to clean our ears once every few days. However, not all of us know that ear wax can also indicate the state of our health.","{'default': {'url': 'https://i.ytimg.com/vi/a2-6F2zOk30/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/a2-6F2zOk30/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/a2-6F2zOk30/hqdefault.jpg', 'width': 480, 'height': 360}}"
OFEc4Xe68XM,"Illumination’s The Grinch | 10 Minute Preview | Film Clip | Own it now on 4K, Blu-ray, DVD &amp; Digital","Sign-up to receive updates, sneak peeks and offers here: http://uni.pictures/emailyt From Illumination and Universal Pictures Home Entertainment, the film based ...","{'default': {'url': 'https://i.ytimg.com/vi/OFEc4Xe68XM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OFEc4Xe68XM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OFEc4Xe68XM/hqdefault.jpg', 'width': 480, 'height': 360}}"
pFEB0chiuJA,World&#39;s Largest Horn Shatters Glass,I might upgrade my car horn to this. Shoutout to Portal from Facebook for their support on this video. Learn more and get yours at: https://portalfb.me/2OG9U7j ...,"{'default': {'url': 'https://i.ytimg.com/vi/pFEB0chiuJA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pFEB0chiuJA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pFEB0chiuJA/hqdefault.jpg', 'width': 480, 'height': 360}}"
RJra0fcMsVU,Wild Polar Bear Tries To Break In | BBC Earth,Gordon Buchanan comes face to face with a huge wild polar bear who is keen to get to what smells like a tasty meal. Subscribe to BBC Earth for more amazing ...,"{'default': {'url': 'https://i.ytimg.com/vi/RJra0fcMsVU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RJra0fcMsVU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RJra0fcMsVU/hqdefault.jpg', 'width': 480, 'height': 360}}"
BpPcm3qze5I,25 Mind Blowing Hidden Rooms and Secret Storage #4,"25 Surprise Hidden Rooms and Secret Furniture Thank you for watching Please Like, Comment, Subscribe and Share with your friends ...","{'default': {'url': 'https://i.ytimg.com/vi/BpPcm3qze5I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BpPcm3qze5I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BpPcm3qze5I/hqdefault.jpg', 'width': 480, 'height': 360}}"
s6UE8XLyJSg,The Pink Panther | 35 Minute Sports and Fitness Compilation,"Pink Panther's New Year's resolution for 2017? Get in shape! Watch the Pink Panther play basketball, surf, be a matador, and more! (1) Pink Streaker - The Pink ...","{'default': {'url': 'https://i.ytimg.com/vi/s6UE8XLyJSg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/s6UE8XLyJSg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/s6UE8XLyJSg/hqdefault.jpg', 'width': 480, 'height': 360}}"
MWPFqqtaLTc,Easy Snake Trap Using from Hacksaw &amp; coca cola can - Simple DIY Creative Snake Trap That Work 100%,Easy Snake Trap Using from Hacksaw & coca cola can - Simple DIY Creative Snake Trap That Work 100%,"{'default': {'url': 'https://i.ytimg.com/vi/MWPFqqtaLTc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MWPFqqtaLTc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MWPFqqtaLTc/hqdefault.jpg', 'width': 480, 'height': 360}}"
MAVeEPGyfLQ,THIS BARBER IS A MASTER OF INSTALLING MAN WEAVE | BEFORE &amp; AFTER MAKEOVERS,"If you think that men go to the barbershop only to get shorter hair, you definitely need to see this amazing compilation of man weaves being done! Adrian the ...","{'default': {'url': 'https://i.ytimg.com/vi/MAVeEPGyfLQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MAVeEPGyfLQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MAVeEPGyfLQ/hqdefault.jpg', 'width': 480, 'height': 360}}"
mHdy1xS59xA,11 Secrets to Memorize Things Quicker Than Others,"We learn things throughout our entire lives, but we still don't know everything because we forget a lot of information. Bright Side will tell you about 11 simple ...","{'default': {'url': 'https://i.ytimg.com/vi/mHdy1xS59xA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mHdy1xS59xA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mHdy1xS59xA/hqdefault.jpg', 'width': 480, 'height': 360}}"
uE4cfVDMHSo,I Got Invited To The Met Gala,"HI SISTERS! In today's video, I share my behind the scenes experience of what it was like to get prepared for the Met Gala! Thank you so much to Anna Wintour, ...","{'default': {'url': 'https://i.ytimg.com/vi/uE4cfVDMHSo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uE4cfVDMHSo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uE4cfVDMHSo/hqdefault.jpg', 'width': 480, 'height': 360}}"
4kr-oidwlQc,20 BEAUTIFUL MOMENTS OF RESPECT IN SPORTS,20 BEAUTIFUL MOMENTS OF RESPECT IN SPORTS.,"{'default': {'url': 'https://i.ytimg.com/vi/4kr-oidwlQc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4kr-oidwlQc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4kr-oidwlQc/hqdefault.jpg', 'width': 480, 'height': 360}}"
oNiEBnOzgVw,Meet The Woman Who Learned That Her Mother Passed As White | Megyn Kelly TODAY,"Megyn Kelly TODAY welcomes Gail Lukasik, whose book, “White Like Her,” recounts how she uncovered her mother's secret: that she was keeping her ...","{'default': {'url': 'https://i.ytimg.com/vi/oNiEBnOzgVw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oNiEBnOzgVw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oNiEBnOzgVw/hqdefault.jpg', 'width': 480, 'height': 360}}"
Bg_Q7KYWG1g,The Most Inspiring Speech: The Wisdom of a Third Grade Dropout Will Change Your Life | Rick Rigsby,Make an Impact: Rick Rigsby delivers a powerful speech on how his father's teachings have guided him through the most troubling times of his life. Are you ...,"{'default': {'url': 'https://i.ytimg.com/vi/Bg_Q7KYWG1g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Bg_Q7KYWG1g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Bg_Q7KYWG1g/hqdefault.jpg', 'width': 480, 'height': 360}}"
UPcazyfQ19o,The Most Satisfying Movie Scene Ever,Toy Story 2 (1999) IMDB: 7.9 Tom Hanks (Woody) Wayne Knight (Al the Toy Collector) Toy Story 2 Woody being fixed scene. This famous scene from a great ...,"{'default': {'url': 'https://i.ytimg.com/vi/UPcazyfQ19o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UPcazyfQ19o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UPcazyfQ19o/hqdefault.jpg', 'width': 480, 'height': 360}}"
pDIsHEXfn90,Peppa Pig English Episodes | Muddy Puddles! | 2 HOUR SPECIAL Peppa Pig Official,Subscribe for more videos: http://bit.ly/PeppaPigYT ☆ Are you in the US? Buy our Peppa Pig DVD's now! http://bit.ly/PeppaDVDsAmazon ☆ Watch more Peppa ...,"{'default': {'url': 'https://i.ytimg.com/vi/pDIsHEXfn90/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pDIsHEXfn90/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pDIsHEXfn90/hqdefault.jpg', 'width': 480, 'height': 360}}"
Y-DvKfsG18w,A Smith Family COACHELLA,The family heads to the desert for Jaden's weekend two performance at Coachella. ▻ SUBSCRIBE: https://goo.gl/BUjQW8. ▻ WATCH MORE Most Recent ...,"{'default': {'url': 'https://i.ytimg.com/vi/Y-DvKfsG18w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Y-DvKfsG18w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Y-DvKfsG18w/hqdefault.jpg', 'width': 480, 'height': 360}}"
w82a1FT5o88,How to Start a Speech,Subscribe for my new educational videos: http://bit.ly/utube-rhetorical Check out my TED talk (coming up to 750k views): ...,"{'default': {'url': 'https://i.ytimg.com/vi/w82a1FT5o88/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w82a1FT5o88/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w82a1FT5o88/hqdefault.jpg', 'width': 480, 'height': 360}}"
g4FHH2D_zz4,Pink Panther&#39;s Big Chill | 35 Minute Compilation | Pink Panther &amp; Pals,"(1) Chilled to the Pink - In the dead of winter, Big Nose's heater breaks, prompting Big Nose to attempt to steal Pink Panther's heater. (2) A Pinker Tomorrow ...","{'default': {'url': 'https://i.ytimg.com/vi/g4FHH2D_zz4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/g4FHH2D_zz4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/g4FHH2D_zz4/hqdefault.jpg', 'width': 480, 'height': 360}}"
HMUC8LEWPbY,Kid Picks Between A Family Cruise... Or A Toy Car | What Would Your Kid Do?,"Would you be able to predict your kid's behaviour for a big family prize? Like, follow and subscribe! YouTube: http://bit.ly/2nyLiBM Facebook: ...","{'default': {'url': 'https://i.ytimg.com/vi/HMUC8LEWPbY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HMUC8LEWPbY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HMUC8LEWPbY/hqdefault.jpg', 'width': 480, 'height': 360}}"
6GlNQzjii1c,Remote village where people walk on all fours | 60 Minutes Australia,"They're living, breathing men and women, but they walk on all fours, just as we did four million years ago. And until this film was shot, they were hidden away, ...","{'default': {'url': 'https://i.ytimg.com/vi/6GlNQzjii1c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6GlNQzjii1c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6GlNQzjii1c/hqdefault.jpg', 'width': 480, 'height': 360}}"
01ouUdAEFdU,First Primitive Year at the Hut,One year ago today I uploaded the first video of my primitive living series showing how I built my adobe hut. During the past year I've done and learned so much ...,"{'default': {'url': 'https://i.ytimg.com/vi/01ouUdAEFdU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/01ouUdAEFdU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/01ouUdAEFdU/hqdefault.jpg', 'width': 480, 'height': 360}}"
c3QfzdHOloc,Top 10 Highly Creative People You Need To See #3,"Amazing Creative Workers Thank you for watching Please Like, Comment, Subscribe and Share with your friends ---------------------------------------------- Pallet sofa: ...","{'default': {'url': 'https://i.ytimg.com/vi/c3QfzdHOloc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/c3QfzdHOloc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/c3QfzdHOloc/hqdefault.jpg', 'width': 480, 'height': 360}}"
1RA2Zy_IZfQ,&quot;Is Hypnosis Fake?&quot; Hypnotist stuns TEDX crowd,"Most people think hypnosis is a trick. Hypnotist and acclaimed Filmmaker Albert Nerenberg, (Laughology, You Are What You Act) asks: What happens if you run ...","{'default': {'url': 'https://i.ytimg.com/vi/1RA2Zy_IZfQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1RA2Zy_IZfQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1RA2Zy_IZfQ/hqdefault.jpg', 'width': 480, 'height': 360}}"
aKo4x2gjJPw,Ed Sheeran - Cross Me (feat. Chance The Rapper &amp; PnB Rock) [Official Lyric Video],Stream or Download Cross Me: https://atlanti.cr/CrossMe Pre-order No.6 Collaborations Project - out 12th July: https://atlanti.cr/No6 Tickets for the Divide tour ...,"{'default': {'url': 'https://i.ytimg.com/vi/aKo4x2gjJPw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/aKo4x2gjJPw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/aKo4x2gjJPw/hqdefault.jpg', 'width': 480, 'height': 360}}"
n4Arlam70bI,David Letterman Mathematics Genius Prodigy Daniel Tammet Math 3.14 Pi Day,Math has been rebuilt from zero. Download the free slides presented in India from https://t.co/KtMKbkMCD8 David Letterman Mathematics Prodigy Genius ...,"{'default': {'url': 'https://i.ytimg.com/vi/n4Arlam70bI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/n4Arlam70bI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/n4Arlam70bI/hqdefault.jpg', 'width': 480, 'height': 360}}"
cecrSuHdkvg,"Last To Sink Wins $10,000 - Challenge",WE BUILT DIY FLOATING RAFTS & THE LAST ONE TO SINK IN POOL WINS $10000 (Build The Best Raft That Floats Challenge) ▻▻COP THE NEW ...,"{'default': {'url': 'https://i.ytimg.com/vi/cecrSuHdkvg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cecrSuHdkvg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cecrSuHdkvg/hqdefault.jpg', 'width': 480, 'height': 360}}"
QuTrA55ZUfQ,GREATEST BEST MAN SPEECH EVER,"ON SAT 13TH AUG 2016,JAMIE MILLIGAN(ex Everton,Blackpool, Fleetwood town fc)MARRIED HIS PARTNER MANDY AT THE VILLA HOTEL,WREA GREEN ...","{'default': {'url': 'https://i.ytimg.com/vi/QuTrA55ZUfQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QuTrA55ZUfQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QuTrA55ZUfQ/hqdefault.jpg', 'width': 480, 'height': 360}}"
esPRsT-lmw8,"The most important lesson from 83,000 brain scans | Daniel Amen | TEDxOrangeCoast","Never miss a talk! SUBSCRIBE to the TEDx channel: http://bit.ly/1FAg8hB In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events ...","{'default': {'url': 'https://i.ytimg.com/vi/esPRsT-lmw8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/esPRsT-lmw8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/esPRsT-lmw8/hqdefault.jpg', 'width': 480, 'height': 360}}"
wJB90G-tsgo,How to Properly Manage Your Money Like the Rich | Tom Ferry,"It's not about how much money you earn. It's what you do with the money that matters. In this video, I'm going to show you a business strategy on how to manage ...","{'default': {'url': 'https://i.ytimg.com/vi/wJB90G-tsgo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wJB90G-tsgo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wJB90G-tsgo/hqdefault.jpg', 'width': 480, 'height': 360}}"
RwHqrisoGDU,BEST UPCOMING MOVIE TRAILERS 2019 (FEBRUARY),BEST UPCOMING MOVIE TRAILERS 2019 (FEBRUARY) 00:00 Fast & Furious 9 Hobbs & Shaw 02:54 Aladdin 03:54 X-Men Dark Phoenix 06:18 Pokemon ...,"{'default': {'url': 'https://i.ytimg.com/vi/RwHqrisoGDU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RwHqrisoGDU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RwHqrisoGDU/hqdefault.jpg', 'width': 480, 'height': 360}}"
xCglV_dqFGI,THE ANGRY BIRDS MOVIE 2 - 6 Minutes Trailers (2019),Official The Angry Birds Movie 2 Movie Trailer Compilation 2019 | Subscribe ➤ http://abo.yt/ki | Jason Sudeikis Movie Trailer | Release: 16 Aug 2019 | More ...,"{'default': {'url': 'https://i.ytimg.com/vi/xCglV_dqFGI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xCglV_dqFGI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xCglV_dqFGI/hqdefault.jpg', 'width': 480, 'height': 360}}"
OKhT_6XtD7I,Young Thug - The London (ft. J. Cole &amp; Travis Scott) [Official Audio],"Young Thug - The London ft. (J. Cole & Travis Scott) Stream ""The London"" Here: https://youngthug.ffm.to/thelondon Follow Young Thug: ...","{'default': {'url': 'https://i.ytimg.com/vi/OKhT_6XtD7I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OKhT_6XtD7I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OKhT_6XtD7I/hqdefault.jpg', 'width': 480, 'height': 360}}"
V86wOWTUr04,Top 10 Most Dangerous Waterslides,"ListJumbo is a Disney Partnered Channel! You might not think of 'danger' when you think of waterslides. In fact, you might assume that waterslides are safe.","{'default': {'url': 'https://i.ytimg.com/vi/V86wOWTUr04/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/V86wOWTUr04/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/V86wOWTUr04/hqdefault.jpg', 'width': 480, 'height': 360}}"
0J5NQPLwkfM,Peppa Pig English Episodes | Peppa Pig&#39;s Fun Time At Digger World | Peppa Pig Official,Peppa Pig English Episodes | Peppa Pig's Fun Time At Digger World | Peppa Pig Official ☆ Subscribe for more videos: http://bit.ly/PeppaPigYT #Peppa ...,"{'default': {'url': 'https://i.ytimg.com/vi/0J5NQPLwkfM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0J5NQPLwkfM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0J5NQPLwkfM/hqdefault.jpg', 'width': 480, 'height': 360}}"
rbzJTTDO9f4,UCF Professor Richard Quinn accuses class of cheating [Original],University of Central Florida students study for test and get accused of cheating. Somehow a test bank of 700 questions floats around in the class. Students ...,"{'default': {'url': 'https://i.ytimg.com/vi/rbzJTTDO9f4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rbzJTTDO9f4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rbzJTTDO9f4/hqdefault.jpg', 'width': 480, 'height': 360}}"
y3JemKZxIn0,Top 10 most Horrifyingly Mysterious Lakes in the World,"Thousands of lives lost, #mysterious inhabitants—poisonous #lakes are just about the most mystical and eerie bodies of water of our planet. Even placid lakes ...","{'default': {'url': 'https://i.ytimg.com/vi/y3JemKZxIn0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/y3JemKZxIn0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/y3JemKZxIn0/hqdefault.jpg', 'width': 480, 'height': 360}}"
8Zq3KCBed5Q,"Celebrity Jeopardy!: Robin Williams, Catherine Zeta-Jones &amp; Sean Connery - SNL","Contestants Robin Williams (Jimmy Fallon), Catherine Zeta-Jones (Lucy Liu) and Sean Connery (Darrell Hammond) drive Alex Trebek (Will Ferrell) crazy with ...","{'default': {'url': 'https://i.ytimg.com/vi/8Zq3KCBed5Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8Zq3KCBed5Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8Zq3KCBed5Q/hqdefault.jpg', 'width': 480, 'height': 360}}"
21X5lGlDOfg,NASA Live: Official Stream of NASA TV,"Direct from America's space program to YouTube, watch NASA TV live streaming here to get the latest from our exploration of the universe and learn how we ...","{'default': {'url': 'https://i.ytimg.com/vi/21X5lGlDOfg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/21X5lGlDOfg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/21X5lGlDOfg/hqdefault.jpg', 'width': 480, 'height': 360}}"
b1dFSWLJ9wY,5 Seconds Of Summer - Easier (Official Music Video),EASIER // OUT NOW: http://smarturl.it/Easier5SOS SEE 5SOS LIVE: https://www.5sos.com/tour iTunes: http://5sosf.am/iTunes Spotify: http://5sosf.am/Spotify ...,"{'default': {'url': 'https://i.ytimg.com/vi/b1dFSWLJ9wY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/b1dFSWLJ9wY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/b1dFSWLJ9wY/hqdefault.jpg', 'width': 480, 'height': 360}}"
